Experiment,SRC_id,HRC_id,File,PVS_id,Tester_id,Score,Is_training,Exp_type,Exp_design
8.0,98.0,108.0,Everglades_051-Esrc33G_0512K,7251.0,8019.0,1.0,False,video,classic
8.0,98.0,108.0,Everglades_051-Esrc33G_0512K,7251.0,8020.0,1.0,False,video,classic
8.0,98.0,108.0,Everglades_051-Esrc33G_0512K,7251.0,8021.0,2.0,False,video,classic
8.0,98.0,108.0,Everglades_051-Esrc33G_0512K,7251.0,8022.0,1.0,False,video,classic
8.0,98.0,108.0,Everglades_051-Esrc33G_0512K,7251.0,8023.0,2.0,False,video,classic
8.0,98.0,108.0,Everglades_051-Esrc33G_0512K,7251.0,8024.0,1.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8001.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8002.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8003.0,3.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8004.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8005.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8006.0,2.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8007.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8008.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8009.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8010.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8011.0,3.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8012.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8013.0,4.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8014.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8015.0,3.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8016.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8017.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8018.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8019.0,4.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8020.0,3.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8021.0,4.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8022.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8023.0,4.0,False,video,classic
8.0,97.0,104.0,Everglades_052-Esrc33F_SRC,7252.0,8024.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8001.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8002.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8003.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8004.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8005.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8006.0,4.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8007.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8008.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8009.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8010.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8011.0,4.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8012.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8013.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8014.0,3.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8015.0,4.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8016.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8017.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8018.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8019.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8020.0,4.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8021.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8022.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8023.0,5.0,False,video,classic
8.0,97.0,104.0,Everglades_053-Esrc33F_SRC,7253.0,8024.0,5.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8001.0,2.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8002.0,1.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8003.0,4.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8004.0,1.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8005.0,2.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8006.0,1.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8007.0,1.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8008.0,2.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8009.0,1.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8010.0,1.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8011.0,1.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8012.0,1.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8013.0,2.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8014.0,1.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8015.0,1.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8016.0,1.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8017.0,1.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8018.0,1.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8019.0,1.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8020.0,1.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8021.0,2.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8022.0,2.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8023.0,1.0,False,video,classic
8.0,97.0,108.0,Everglades_054-Esrc33F_0512K,7254.0,8024.0,1.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8001.0,1.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8002.0,2.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8003.0,2.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8004.0,1.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8005.0,2.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8006.0,3.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8007.0,1.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8008.0,3.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8009.0,4.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8010.0,1.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8011.0,1.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8012.0,3.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8013.0,3.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8014.0,2.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8015.0,2.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8016.0,1.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8017.0,3.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8018.0,3.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8019.0,2.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8020.0,2.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8021.0,4.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8022.0,2.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8023.0,3.0,False,video,classic
8.0,97.0,107.0,Everglades_055-Esrc33F_0951K,7255.0,8024.0,2.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8001.0,3.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8002.0,4.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8003.0,4.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8004.0,4.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8005.0,4.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8006.0,3.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8007.0,5.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8008.0,5.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8009.0,4.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8010.0,2.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8011.0,3.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8012.0,4.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8013.0,4.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8014.0,4.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8015.0,3.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8016.0,4.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8017.0,4.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8018.0,5.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8019.0,5.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8020.0,4.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8021.0,4.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8022.0,3.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8023.0,4.0,False,video,classic
8.0,97.0,106.0,Everglades_056-Esrc33F_2340K,7256.0,8024.0,3.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8001.0,4.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8002.0,4.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8003.0,3.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8004.0,4.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8005.0,4.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8006.0,3.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8007.0,3.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8008.0,3.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8009.0,3.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8010.0,4.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8011.0,3.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8012.0,4.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8013.0,4.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8014.0,3.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8015.0,2.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8016.0,2.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8017.0,4.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8018.0,4.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8019.0,3.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8020.0,4.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8021.0,4.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8022.0,3.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8023.0,5.0,False,video,classic
8.0,97.0,105.0,Everglades_057-Esrc33F_1732K,7257.0,8024.0,5.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8001.0,4.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8002.0,3.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8003.0,3.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8004.0,3.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8005.0,3.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8006.0,3.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8007.0,2.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8008.0,3.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8009.0,4.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8010.0,3.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8011.0,4.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8012.0,4.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8013.0,3.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8014.0,3.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8015.0,3.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8016.0,2.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8017.0,4.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8018.0,3.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8019.0,3.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8020.0,3.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8021.0,4.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8022.0,3.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8023.0,3.0,False,video,classic
8.0,105.0,107.0,Everglades_058-Esrc33M_0951K,7258.0,8024.0,3.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8001.0,3.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8002.0,4.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8003.0,2.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8004.0,4.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8005.0,4.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8006.0,3.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8007.0,4.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8008.0,3.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8009.0,3.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8010.0,3.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8011.0,4.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8012.0,4.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8013.0,3.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8014.0,3.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8015.0,3.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8016.0,3.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8017.0,3.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8018.0,3.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8019.0,4.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8020.0,4.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8021.0,4.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8022.0,3.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8023.0,4.0,False,video,classic
8.0,104.0,105.0,Everglades_059-Esrc33J_1732K,7259.0,8024.0,3.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8001.0,4.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8002.0,4.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8003.0,4.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8004.0,5.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8005.0,5.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8006.0,5.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8007.0,5.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8008.0,1.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8009.0,1.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8010.0,5.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8011.0,4.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8012.0,3.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8013.0,5.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8014.0,4.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8015.0,3.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8016.0,5.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8017.0,5.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8018.0,5.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8019.0,4.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8020.0,3.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8021.0,5.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8022.0,4.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8023.0,5.0,False,video,classic
8.0,100.0,104.0,Everglades_060-Esrc33U_SRC,7260.0,8024.0,4.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8001.0,5.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8002.0,4.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8003.0,5.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8004.0,3.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8005.0,4.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8006.0,4.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8007.0,5.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8008.0,2.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8009.0,5.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8010.0,4.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8011.0,3.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8012.0,3.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8013.0,5.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8014.0,3.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8015.0,3.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8016.0,4.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8017.0,4.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8018.0,4.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8019.0,5.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8020.0,5.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8021.0,4.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8022.0,4.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8023.0,4.0,False,video,classic
8.0,102.0,104.0,Everglades_061-Esrc33H_SRC,7261.0,8024.0,4.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8001.0,3.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8002.0,3.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8003.0,3.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8004.0,3.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8005.0,4.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8006.0,2.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8007.0,3.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8008.0,1.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8009.0,2.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8010.0,4.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8011.0,3.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8012.0,4.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8013.0,4.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8014.0,3.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8015.0,3.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8016.0,3.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8017.0,4.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8018.0,4.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8019.0,4.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8020.0,3.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8021.0,4.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8022.0,4.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8023.0,4.0,False,video,classic
8.0,100.0,103.0,Everglades_062-Esrc33U_1256K,7262.0,8024.0,3.0,False,video,classic
8.0,101.0,106.0,Everglades_063-Esrc33K_2340K,7263.0,8001.0,4.0,False,video,classic
8.0,101.0,106.0,Everglades_063-Esrc33K_2340K,7263.0,8002.0,4.0,False,video,classic
8.0,101.0,106.0,Everglades_063-Esrc33K_2340K,7263.0,8003.0,4.0,False,video,classic
